path,class_folder,raw_class_folder,width,height,size_bytes,mean_intensity,ink_ratio,n_ink_components,reasons
161/be_002tg_8_1.jpg,161,161,32,41,1693,141.41615853658536,0.4451219512195122,1,width(z=+3.6); size_bytes(z=+7.1)
161/bc_019sg_8_4.jpg,161,161,14,19,694,93.06766917293233,0.6353383458646616,1,mean_intensity(z=-3.8)
161/bc_019tg_6_2.jpg,161,161,21,28,788,89.79591836734694,0.6479591836734694,1,mean_intensity(z=-4.1)
161/be_006tg_2_5.jpg,161,161,29,40,1554,131.43879310344826,0.4844827586206897,1,size_bytes(z=+6.1)
161/be_005tg_2_0.jpg,161,161,15,28,733,150.51190476190476,0.4095238095238095,1,aspect_ratio(z=-3.6)
161/be_005tg_4_248.jpg,161,161,14,27,813,154.3862433862434,0.3941798941798942,1,aspect_ratio(z=-3.8)
161/be_005tg_3_121.jpg,161,161,13,27,735,146.71225071225072,0.4245014245014245,1,aspect_ratio(z=-4.4)
161/be_005tg_3_161.jpg,161,161,14,27,676,140.37037037037038,0.4497354497354497,1,aspect_ratio(z=-3.8)
161/be_003tg_5_27.jpg,161,161,32,40,1512,142.49609375,0.44140625,1,width(z=+3.6); size_bytes(z=+5.8)
161/bc_020sg_4_248.jpg,161,161,12,17,588,147.44117647058823,0.4215686274509804,2,possible_contamination(components=2)
161/bc_020tg_4_65.jpg,161,161,21,28,1117,120.60034013605444,0.5272108843537415,2,possible_contamination(components=2)
161/bc_020sg_3_129.jpg,161,161,13,16,604,149.375,0.4134615384615384,2,possible_contamination(components=2)
161/bc_019tg_8_9.jpg,161,161,21,28,934,90.70238095238096,0.6445578231292517,1,mean_intensity(z=-4.0)
161/bc_019tg_8_5.jpg,161,161,21,28,950,89.93197278911565,0.6479591836734694,1,mean_intensity(z=-4.0)
161/bc_019tg_8_19.jpg,161,161,21,27,762,86.40388007054673,0.6613756613756614,1,mean_intensity(z=-4.3)
161/bc_019tg_7_5.jpg,161,161,21,28,959,93.78401360544218,0.6326530612244898,1,mean_intensity(z=-3.8)
161/bc_019tg_7_27.jpg,161,161,21,27,1065,91.52380952380952,0.6419753086419753,1,mean_intensity(z=-3.9)
161/bc_020tg_4_45.jpg,161,161,21,22,976,129.16233766233765,0.4935064935064935,5,possible_contamination(components=5)
162/be_008sg_4_268.jpg,162,162,11,18,669,136.38888888888889,0.4646464646464646,1,aspect_ratio(z=-5.1)
162/be_005sg_2_203.jpg,162,162,10,18,671,134.42222222222222,0.4722222222222222,1,aspect_ratio(z=-6.7)
162/be_005sg_3_38.jpg,162,162,9,18,559,121.179012345679,0.5246913580246914,1,aspect_ratio(z=-8.4)
162/be_005tg_2_206.jpg,162,162,14,27,761,146.25132275132276,0.4259259259259259,1,aspect_ratio(z=-7.9)
162/be_005tg_3_39.jpg,162,162,14,27,804,132.87566137566137,0.4788359788359788,1,aspect_ratio(z=-7.9)
162/be_006sg_3_471.jpg,162,162,10,18,659,130.26111111111112,0.4888888888888889,1,aspect_ratio(z=-6.7)
162/be_006tg_3_474.jpg,162,162,15,26,810,133.97692307692307,0.4743589743589743,1,aspect_ratio(z=-6.1)
162/be_002tg_9_34.jpg,162,162,13,27,770,127.97435897435898,0.4985754985754986,1,aspect_ratio(z=-9.0)
162/be_003tg_6_12.jpg,162,162,23,27,1042,139.6328502415459,0.4524959742351047,2,possible_contamination(components=2)
162/bc_019tg_6_6.jpg,162,162,24,27,797,88.65277777777777,0.6527777777777778,1,mean_intensity(z=-4.8)
162/bc_020sg_3_123.jpg,162,162,10,15,608,132.54,0.48,2,possible_contamination(components=2)
162/bc_020sg_4_467.jpg,162,162,10,16,605,124.29375,0.5125,2,aspect_ratio(z=-4.6); possible_contamination(components=2)
162/bc_020tg_3_126.jpg,162,162,14,17,626,136.02100840336135,0.4663865546218487,2,possible_contamination(components=2)
162/bc_020tg_3_145.jpg,162,162,14,24,700,125.21428571428572,0.5089285714285714,2,aspect_ratio(z=-5.9); possible_contamination(components=2)
162/bc_020tg_3_92.jpg,162,162,14,24,749,150.82440476190476,0.4077380952380952,1,aspect_ratio(z=-5.9)
162/bc_020tg_4_163.jpg,162,162,14,24,698,128.2470238095238,0.4970238095238095,2,aspect_ratio(z=-5.9); possible_contamination(components=2)
162/bc_020tg_4_252.jpg,162,162,14,17,626,145.6344537815126,0.4285714285714285,2,possible_contamination(components=2)
162/be_002sg_6_46.jpg,162,162,11,18,719,146.73737373737373,0.4242424242424242,1,aspect_ratio(z=-5.1)
162/be_002sg_9_32.jpg,162,162,11,18,622,130.15656565656565,0.4898989898989899,1,aspect_ratio(z=-5.1)
162/be_002tg_6_47.jpg,162,162,13,27,714,151.02564102564102,0.4074074074074074,1,aspect_ratio(z=-9.0)
162/be_002tg_7_265.jpg,162,162,17,27,689,142.7581699346405,0.4400871459694989,1,aspect_ratio(z=-4.5)
162/be_002tg_7_83.jpg,162,162,17,27,762,144.30718954248366,0.4335511982570806,1,aspect_ratio(z=-4.5)
162/be_002tg_9_254.jpg,162,162,18,28,874,148.13095238095238,0.4186507936507936,1,aspect_ratio(z=-4.1)
162/be_013sg_1_307.jpg,162,162,10,18,611,138.89444444444445,0.4555555555555555,1,aspect_ratio(z=-6.7)
162/be_013sg_2_124.jpg,162,162,11,18,714,128.75757575757575,0.494949494949495,1,aspect_ratio(z=-5.1)
162/be_013sg_2_167.jpg,162,162,10,18,596,130.37777777777777,0.4888888888888889,1,aspect_ratio(z=-6.7)
162/be_013sg_2_478.jpg,162,162,7,18,519,141.53968253968253,0.4444444444444444,1,aspect_ratio(z=-11.8)
162/be_013tg_2_172.jpg,162,162,15,26,759,151.57435897435897,0.4051282051282051,1,aspect_ratio(z=-6.1)
162/be_013tg_2_377.jpg,162,162,25,27,1140,133.3022222222222,0.477037037037037,1,aspect_ratio(z=+4.5)
162/be_013tg_2_482.jpg,162,162,10,27,691,134.05185185185186,0.4740740740740741,1,aspect_ratio(z=-12.4)
162/be_013tg_3_10.jpg,162,162,34,40,1902,139.84264705882353,0.4514705882352941,1,width(z=+4.3); size_bytes(z=+6.4)
162/be_014sg_2_306.jpg,162,162,11,19,681,143.9377990430622,0.4354066985645933,1,aspect_ratio(z=-6.0)
162/be_014sg_3_46.jpg,162,162,10,18,618,130.2277777777778,0.4888888888888889,1,aspect_ratio(z=-6.7)
162/be_014tg_2_0.jpg,162,162,17,27,667,142.7516339869281,0.4400871459694989,1,aspect_ratio(z=-4.5)
162/be_014tg_2_305.jpg,162,162,17,27,739,146.05010893246188,0.4270152505446623,1,aspect_ratio(z=-4.5)
162/be_014tg_3_47.jpg,162,162,15,27,813,144.76543209876544,0.4320987654320987,1,aspect_ratio(z=-6.7)
162/be_015sg_1_419.jpg,162,162,8,18,485,132.9375,0.4791666666666667,1,aspect_ratio(z=-10.1)
162/be_015sg_1_422.jpg,162,162,11,19,680,142.64114832535884,0.4401913875598086,1,aspect_ratio(z=-6.0)
162/be_015tg_1_422.jpg,162,162,13,27,855,138.73219373219374,0.4558404558404558,1,aspect_ratio(z=-9.0)
162/be_015tg_1_425.jpg,162,162,16,28,744,144.47544642857142,0.4330357142857143,1,aspect_ratio(z=-6.3)
162/be_016sg_9_123.jpg,162,162,9,18,557,121.29629629629628,0.5246913580246914,1,aspect_ratio(z=-8.4)
162/be_016sg_9_75.jpg,162,162,7,18,541,139.5952380952381,0.4523809523809524,1,aspect_ratio(z=-11.8)
162/be_016tg_9_126.jpg,162,162,14,27,798,149.7037037037037,0.4126984126984127,1,aspect_ratio(z=-7.9)
162/be_016tg_9_78.jpg,162,162,10,27,738,132.0814814814815,0.4814814814814814,1,aspect_ratio(z=-12.4)
162/be_018sg_7_31.jpg,162,162,11,18,688,136.5050505050505,0.4646464646464646,1,aspect_ratio(z=-5.1)
162/be_018tg_7_32.jpg,162,162,16,27,686,139.3125,0.4537037037037037,1,aspect_ratio(z=-5.6)
162/be_019sg_8_278.jpg,162,162,12,19,696,145.2938596491228,0.4298245614035088,1,aspect_ratio(z=-4.4)
162/be_019tg_7_16.jpg,162,162,34,41,1940,141.390243902439,0.445480631276901,1,width(z=+4.3); height(z=+3.5); size_bytes(z=+6.6)
162/be_020sg_2_389.jpg,162,162,10,18,717,154.26111111111112,0.3944444444444444,1,aspect_ratio(z=-6.7)
162/be_020sg_4_83.jpg,162,162,8,18,532,115.24305555555556,0.5486111111111112,1,aspect_ratio(z=-10.1)
162/be_020sg_5_141.jpg,162,162,10,18,710,159.86111111111111,0.3722222222222222,1,aspect_ratio(z=-6.7)
162/be_020sg_5_218.jpg,162,162,10,18,595,127.57222222222222,0.5,1,aspect_ratio(z=-6.7)
162/be_020sg_5_46.jpg,162,162,11,18,653,133.989898989899,0.4747474747474747,1,aspect_ratio(z=-5.1)
162/be_020tg_2_392.jpg,162,162,14,27,757,153.0873015873016,0.3994708994708995,1,aspect_ratio(z=-7.9)
162/be_020tg_3_19.jpg,162,162,34,40,1823,135.23602941176472,0.4698529411764706,1,width(z=+4.3); size_bytes(z=+6.0)
162/be_020tg_4_85.jpg,162,162,12,27,818,142.3641975308642,0.441358024691358,2,aspect_ratio(z=-10.1); possible_contamination(components=2)
162/be_020tg_5_143.jpg,162,162,14,26,755,131.73626373626374,0.4835164835164835,1,aspect_ratio(z=-7.3)
162/be_020tg_5_219.jpg,162,162,14,27,842,144.96825396825398,0.4312169312169312,1,aspect_ratio(z=-7.9)
162/be_020tg_5_46.jpg,162,162,17,27,793,143.77995642701526,0.4357298474945534,1,aspect_ratio(z=-4.5)
162/bl_001sg_8_218.jpg,162,162,14,15,599,140.7952380952381,0.4476190476190476,1,aspect_ratio(z=+4.7)
162/bl_001sg_9_48.jpg,162,162,11,13,560,100.03496503496504,0.6083916083916084,1,mean_intensity(z=-3.8)
162/bl_001sg_9_88.jpg,162,162,12,13,623,119.32692307692308,0.532051282051282,1,aspect_ratio(z=+4.4)
162/bl_001tg_8_208.jpg,162,162,21,22,888,152.1991341991342,0.4025974025974026,1,aspect_ratio(z=+5.4)
162/bl_001tg_8_221.jpg,162,162,21,22,893,157.15800865800867,0.3831168831168831,1,aspect_ratio(z=+5.4)
162/be_008sg_4_46.jpg,162,162,10,18,598,133.21666666666667,0.4777777777777778,1,aspect_ratio(z=-6.7)
162/be_008tg_4_269.jpg,162,162,17,27,805,151.640522875817,0.4052287581699346,1,aspect_ratio(z=-4.5)
162/be_008tg_4_47.jpg,162,162,15,27,814,146.07407407407408,0.4271604938271605,1,aspect_ratio(z=-6.7)
162/be_009sg_3_232.jpg,162,162,11,20,696,135.5681818181818,0.4681818181818182,1,aspect_ratio(z=-6.9)
162/be_009sg_3_319.jpg,162,162,11,20,698,133.26818181818183,0.4772727272727273,1,aspect_ratio(z=-6.9)
162/be_009sg_3_401.jpg,162,162,12,20,702,141.375,0.4458333333333333,1,aspect_ratio(z=-5.4)
162/be_009tg_4_232.jpg,162,162,16,30,787,147.11666666666667,0.4229166666666666,1,aspect_ratio(z=-7.4)
162/be_009tg_4_238.jpg,162,162,20,31,836,147.24032258064517,0.4225806451612903,1,aspect_ratio(z=-4.0)
162/be_009tg_4_319.jpg,162,162,15,31,790,139.7505376344086,0.4516129032258064,1,aspect_ratio(z=-8.9)
162/be_009tg_4_401.jpg,162,162,18,31,921,143.43548387096774,0.4372759856630824,1,aspect_ratio(z=-6.0)
162/be_011sg_1_134.jpg,162,162,11,18,733,136.3989898989899,0.4646464646464646,1,aspect_ratio(z=-5.1)
162/be_011sg_1_226.jpg,162,162,10,18,654,126.08333333333331,0.5055555555555555,1,aspect_ratio(z=-6.7)
162/be_011sg_2_189.jpg,162,162,11,18,595,135.26767676767676,0.4696969696969697,1,aspect_ratio(z=-5.1)
162/be_011sg_2_32.jpg,162,162,11,17,621,135.05347593582889,0.4705882352941176,2,aspect_ratio(z=-4.0); possible_contamination(components=2)
162/be_012sg_3_213.jpg,162,162,9,18,557,124.2283950617284,0.5123456790123457,1,aspect_ratio(z=-8.4)
162/be_012sg_3_258.jpg,162,162,9,18,516,133.64814814814815,0.4753086419753086,1,aspect_ratio(z=-8.4)
162/be_012sg_3_376.jpg,162,162,9,18,571,130.37654320987653,0.4876543209876543,1,aspect_ratio(z=-8.4)
162/be_012tg_1_8.jpg,162,162,34,40,1931,146.0095588235294,0.4272058823529411,1,width(z=+4.3); size_bytes(z=+6.5)
162/be_012tg_3_178.jpg,162,162,17,26,772,141.2760180995475,0.4457013574660634,1,aspect_ratio(z=-3.8)
162/be_012tg_3_216.jpg,162,162,14,27,821,144.3095238095238,0.4338624338624338,1,aspect_ratio(z=-7.9)
162/be_012tg_3_261.jpg,162,162,14,27,768,140.9973544973545,0.4470899470899471,1,aspect_ratio(z=-7.9)
162/be_012tg_3_381.jpg,162,162,13,27,791,140.86894586894587,0.4472934472934473,1,aspect_ratio(z=-9.0)
162/be_012tg_4_381.jpg,162,162,24,27,1070,156.18827160493828,0.3873456790123457,2,possible_contamination(components=2)
162/bl_004tg_11_77.jpg,162,162,21,23,904,137.7184265010352,0.4596273291925465,2,aspect_ratio(z=+4.1); possible_contamination(components=2)
162/bl_004tg_11_239.jpg,162,162,20,22,879,130.9431818181818,0.4863636363636364,1,aspect_ratio(z=+4.0)
162/bl_004tg_11_198.jpg,162,162,20,22,893,136.73636363636365,0.4636363636363636,1,aspect_ratio(z=+4.0)
162/bl_004sg_11_83.jpg,162,162,14,16,613,135.42857142857142,0.46875,2,possible_contamination(components=2)
162/bl_003tg_7_439.jpg,162,162,20,22,853,139.0431818181818,0.4545454545454545,1,aspect_ratio(z=+4.0)
162/bl_003tg_7_366.jpg,162,162,21,22,844,146.7034632034632,0.4242424242424242,1,aspect_ratio(z=+5.4)
162/bl_003tg_7_327.jpg,162,162,20,22,914,145.38863636363635,0.4295454545454545,1,aspect_ratio(z=+4.0)
162/bl_003tg_7_243.jpg,162,162,20,22,849,146.54545454545453,0.425,1,aspect_ratio(z=+4.0)
162/bl_003tg_7_218.jpg,162,162,20,22,940,147.11818181818182,0.4227272727272727,1,aspect_ratio(z=+4.0)
162/bl_003tg_7_149.jpg,162,162,20,22,838,150.03181818181818,0.4113636363636364,1,aspect_ratio(z=+4.0)
162/bl_003tg_5_98.jpg,162,162,20,22,838,155.2590909090909,0.3909090909090909,1,aspect_ratio(z=+4.0)
162/bl_003tg_5_255.jpg,162,162,21,23,906,160.351966873706,0.3706004140786749,1,aspect_ratio(z=+4.1)
162/bl_003tg_3_204.jpg,162,162,19,20,844,153.4763157894737,0.3973684210526316,1,aspect_ratio(z=+5.2)
162/bl_003sg_7_362.jpg,162,162,14,15,604,139.5857142857143,0.4523809523809524,1,aspect_ratio(z=+4.7)
162/bl_003sg_7_323.jpg,162,162,14,15,596,134.8,0.4714285714285714,1,aspect_ratio(z=+4.7)
162/bl_003sg_7_240.jpg,162,162,14,14,606,136.52551020408163,0.4642857142857143,1,aspect_ratio(z=+6.7)
162/bl_003sg_7_215.jpg,162,162,14,15,608,143.18571428571428,0.4380952380952381,1,aspect_ratio(z=+4.7)
162/bl_003sg_7_146.jpg,162,162,14,15,614,156.42857142857142,0.3857142857142857,1,aspect_ratio(z=+4.7)
162/bl_003sg_5_97.jpg,162,162,14,14,610,139.16836734693877,0.4540816326530612,1,aspect_ratio(z=+6.7)
162/bl_003sg_5_384.jpg,162,162,14,15,616,145.61904761904762,0.4285714285714285,1,aspect_ratio(z=+4.7)
162/bl_002tg_3_12.jpg,162,162,19,21,891,152.5639097744361,0.4010025062656641,1,aspect_ratio(z=+3.9)
162/bl_002sg_7_168.jpg,162,162,12,13,626,117.74358974358974,0.5384615384615384,1,aspect_ratio(z=+4.4)
162/bl_002sg_3_12.jpg,162,162,13,13,599,135.79289940828403,0.4674556213017751,1,aspect_ratio(z=+6.7)
162/bl_005sg_9_9.jpg,162,162,14,15,602,139.63809523809525,0.4523809523809524,1,aspect_ratio(z=+4.7)
162/bl_006sg_8_384.jpg,162,162,14,15,613,133.56190476190477,0.4761904761904761,1,aspect_ratio(z=+4.7)
162/bl_006tg_3_40.jpg,162,162,19,20,868,147.5921052631579,0.4210526315789473,1,aspect_ratio(z=+5.2)
162/bl_006tg_8_165.jpg,162,162,21,22,894,148.4004329004329,0.4177489177489177,1,aspect_ratio(z=+5.4)
162/bl_005sg_9_382.jpg,162,162,14,15,607,134.8190476190476,0.4714285714285714,1,aspect_ratio(z=+4.7)
162/bl_005tg_9_9.jpg,162,162,21,22,941,158.26190476190476,0.3787878787878788,1,aspect_ratio(z=+5.4)
162/bl_006sg_8_107.jpg,162,162,14,15,599,133.5952380952381,0.4761904761904761,1,aspect_ratio(z=+4.7)
162/bl_006sg_8_143.jpg,162,162,14,15,598,140.8047619047619,0.4476190476190476,1,aspect_ratio(z=+4.7)
162/bl_004tg_5_23.jpg,162,162,19,21,866,132.265664160401,0.4812030075187969,1,aspect_ratio(z=+3.9)
162/bc_008sg_2_12.jpg,162,162,24,27,1025,100.48148148148148,0.6064814814814815,1,mean_intensity(z=-3.7)
162/bc_007sg_3_129.jpg,162,162,13,17,633,90.23981900452488,0.6470588235294118,1,mean_intensity(z=-4.7)
162/bc_006tg_3_259.jpg,162,162,18,26,955,102.51282051282053,0.5982905982905983,1,mean_intensity(z=-3.5)
162/bc_007sg_2_9.jpg,162,162,11,14,608,91.35064935064936,0.6428571428571429,1,mean_intensity(z=-4.6)
162/bc_006sg_6_4.jpg,162,162,13,17,641,101.7918552036199,0.6018099547511312,1,mean_intensity(z=-3.6)
162/bc_007sg_3_30.jpg,162,162,13,17,653,93.65610859728508,0.6334841628959276,1,mean_intensity(z=-4.4)
162/bc_007sg_5_76.jpg,162,162,13,17,626,90.17647058823528,0.6470588235294118,1,mean_intensity(z=-4.7)
162/bc_007sg_5_11.jpg,162,162,13,18,739,97.11965811965813,0.6196581196581197,1,mean_intensity(z=-4.0)
162/bc_017tg_5_72.jpg,162,162,16,25,741,118.56,0.535,1,aspect_ratio(z=-4.2)
162/bc_007sg_6_277.jpg,162,162,12,18,727,89.95833333333333,0.6481481481481481,1,mean_intensity(z=-4.7)
162/bc_007sg_9_182.jpg,162,162,12,17,613,90.26470588235294,0.6470588235294118,1,mean_intensity(z=-4.7)
162/bc_007sg_6_139.jpg,162,162,13,18,745,100.41880341880342,0.6068376068376068,1,mean_intensity(z=-3.7)
162/bc_007sg_6_272.jpg,162,162,12,17,631,82.82843137254902,0.6764705882352942,1,mean_intensity(z=-5.4)
162/bc_012tg_4_146.jpg,162,162,19,24,859,156.89473684210526,0.3837719298245614,2,possible_contamination(components=2)
162/bc_017sg_5_69.jpg,162,162,10,17,644,112.71764705882352,0.5588235294117647,1,aspect_ratio(z=-5.8)
162/bl_005tg_9_391.jpg,162,162,20,22,843,145.34772727272727,0.4295454545454545,1,aspect_ratio(z=+4.0)
162/bl_007sg_8_461.jpg,162,162,13,14,608,128.77472527472528,0.4945054945054945,1,aspect_ratio(z=+4.6)
162/bl_007sg_8_481.jpg,162,162,14,14,606,141.7704081632653,0.4438775510204081,1,aspect_ratio(z=+6.7)
162/bl_007tg_3_139.jpg,162,162,19,20,795,133.45,0.4763157894736842,1,aspect_ratio(z=+5.2)
162/bl_007tg_3_133.jpg,162,162,20,20,841,154.1675,0.395,1,aspect_ratio(z=+6.7)
162/bl_007tg_3_230.jpg,162,162,19,21,945,143.02255639097746,0.4385964912280701,1,aspect_ratio(z=+3.9)
162/bl_012sg_3_24.jpg,162,162,15,23,758,104.38550724637682,0.591304347826087,1,aspect_ratio(z=-3.8)
162/ce_001sg_2_208.jpg,162,162,8,13,468,100.625,0.6057692307692307,1,aspect_ratio(z=-4.9); mean_intensity(z=-3.7)
162/bl_007tg_3_208.jpg,162,162,19,21,852,141.15538847117796,0.4461152882205513,1,aspect_ratio(z=+3.9)
162/ce_001sg_2_210.jpg,162,162,8,13,478,83.66346153846153,0.6730769230769231,1,aspect_ratio(z=-4.9); mean_intensity(z=-5.3)
162/ce_001sg_2_227.jpg,162,162,9,14,498,95.21428571428572,0.626984126984127,1,aspect_ratio(z=-4.1); mean_intensity(z=-4.2)
168/be_013tg_1_308.jpg,162,168,15,26,756,156.8128205128205,0.3846153846153846,1,aspect_ratio(z=-6.1)
162/bl_006tg_8_202.jpg,162,162,20,22,904,145.99772727272727,0.4272727272727272,1,aspect_ratio(z=+4.0)
162/bl_007sg_3_131.jpg,162,162,13,14,616,135.83516483516485,0.467032967032967,1,aspect_ratio(z=+4.6)
162/bl_007sg_3_137.jpg,162,162,13,14,601,126.08791208791207,0.5054945054945055,1,aspect_ratio(z=+4.6)
162/bl_007sg_8_447.jpg,162,162,14,15,611,138.39523809523808,0.4571428571428571,2,aspect_ratio(z=+4.7); possible_contamination(components=2)
162/bl_006sg_8_242.jpg,162,162,14,15,598,137.21428571428572,0.4619047619047619,1,aspect_ratio(z=+4.7)
162/bc_017tg_3_35.jpg,162,162,11,16,584,95.8409090909091,0.625,1,mean_intensity(z=-4.1)
162/bc_001sg_8_34.jpg,162,162,12,17,644,96.47058823529412,0.6225490196078431,1,mean_intensity(z=-4.1)
162/bc_001sg_3_126.jpg,162,162,12,17,640,97.77941176470588,0.6176470588235294,1,mean_intensity(z=-4.0)
162/bc_001sg_3_36.jpg,162,162,12,17,618,97.66176470588236,0.6176470588235294,1,mean_intensity(z=-4.0)
162/bc_009tg_1_34.jpg,162,162,30,36,1175,97.54074074074074,0.6175925925925926,1,mean_intensity(z=-4.0)
162/bc_009tg_4_29.jpg,162,162,19,23,900,142.2654462242563,0.4416475972540046,3,possible_contamination(components=3)
162/bc_012sg_4_100.jpg,162,162,13,17,637,141.83710407239818,0.4434389140271493,2,possible_contamination(components=2)
162/bc_009tg_1_16.jpg,162,162,30,35,1207,99.70285714285714,0.6095238095238096,1,mean_intensity(z=-3.8)
162/bc_008tg_2_12.jpg,162,162,36,41,1490,99.4979674796748,0.6104336043360433,1,width(z=+4.7); height(z=+3.5); size_bytes(z=+4.1); mean_intensity(z=-3.8)
162/bc_008tg_5_24.jpg,162,162,24,26,1049,118.91826923076924,0.5336538461538461,1,aspect_ratio(z=+4.4)
162/bc_008sg_6_57.jpg,162,162,13,17,639,141.83257918552036,0.4434389140271493,2,possible_contamination(components=2)
162/bc_007sg_9_84.jpg,162,162,13,18,729,91.7991452991453,0.6410256410256411,1,mean_intensity(z=-4.5)
162/bc_007tg_3_34.jpg,162,162,19,26,1082,95.16194331983806,0.6275303643724697,1,mean_intensity(z=-4.2)
162/bc_007tg_6_182.jpg,162,162,18,26,862,95.96581196581197,0.6239316239316239,1,mean_intensity(z=-4.1)
162/bc_007tg_9_108.jpg,162,162,19,26,905,99.13562753036436,0.611336032388664,1,mean_intensity(z=-3.8)
162/bc_012sg_4_97.jpg,162,162,13,16,608,144.5528846153846,0.4326923076923077,2,possible_contamination(components=2)
162/bc_006sg_6_241.jpg,162,162,12,18,740,97.01851851851852,0.6203703703703703,1,mean_intensity(z=-4.0)
162/bc_002sg_5_44.jpg,162,162,15,17,611,86.23137254901961,0.6627450980392157,1,mean_intensity(z=-5.1)
162/bc_002tg_5_42.jpg,162,162,23,26,925,88.4314381270903,0.6538461538461539,1,mean_intensity(z=-4.9)
162/bc_002sg_3_82.jpg,162,162,12,18,736,96.96296296296296,0.6203703703703703,1,mean_intensity(z=-4.0)
162/bc_001sg_9_318.jpg,162,162,13,17,639,100.56561085972852,0.6063348416289592,1,mean_intensity(z=-3.7)
162/bc_006sg_3_189.jpg,162,162,13,18,734,100.40598290598292,0.6068376068376068,1,mean_intensity(z=-3.7)
163/bc_009sg_4_23.jpg,163,163,13,15,613,132.06666666666666,0.482051282051282,2,possible_contamination(components=2)
161/bc_020sg_3_480.jpg,164,161,12,16,619,138.08333333333334,0.4583333333333333,2,possible_contamination(components=2)
164/be_011sg_1_269.jpg,164,164,10,18,563,130.29444444444445,0.4888888888888889,1,aspect_ratio(z=-4.3)
164/be_005tg_4_126.jpg,164,164,13,28,701,128.9478021978022,0.4945054945054945,1,aspect_ratio(z=-6.1)
164/be_004tg_5_17.jpg,164,164,34,41,1899,139.23888091822096,0.4540889526542324,1,width(z=+4.0); size_bytes(z=+7.3)
164/be_003tg_5_0.jpg,164,164,34,40,1845,134.64705882352942,0.4720588235294117,1,width(z=+4.0); size_bytes(z=+7.0)
164/be_002tg_7_222.jpg,164,164,16,27,705,140.4398148148148,0.449074074074074,1,aspect_ratio(z=-3.6)
164/be_002tg_6_125.jpg,164,164,16,27,741,145.76157407407408,0.4282407407407407,1,aspect_ratio(z=-3.6)
164/be_002tg_3_5.jpg,164,164,34,40,1721,133.31470588235294,0.4772058823529412,1,width(z=+4.0); size_bytes(z=+6.2)
164/be_002tg_10_36.jpg,164,164,12,27,696,133.97530864197532,0.4753086419753086,1,aspect_ratio(z=-6.5)
164/be_002sg_10_35.jpg,164,164,11,19,609,146.29186602870814,0.4258373205741627,1,aspect_ratio(z=-3.9)
164/be_001tg_2_17.jpg,164,164,26,30,1307,129.38076923076923,0.4923076923076923,1,size_bytes(z=+3.6)
