path,writer_id,orig_class,label_class,class_idx,split,included,exclude_reason,ruling_source,forced_train,is_split_canonical,sha_group_id
161/bc_002tg_5_72.jpg,bc_002,161,161,0,train,True,,,False,True,12702
161/bc_002tg_5_85.jpg,bc_002,161,161,0,train,True,,,False,True,50448
161/bc_002tg_6_104.jpg,bc_002,161,161,0,train,True,,,False,True,23828
161/bc_002tg_6_116.jpg,bc_002,161,161,0,train,True,,,False,True,36069
161/bc_002tg_6_137.jpg,bc_002,161,161,0,train,True,,,False,True,39
161/bc_002tg_6_142.jpg,bc_002,161,161,0,train,True,,,False,True,3577
161/bc_002tg_6_18.jpg,bc_002,161,161,0,train,True,,,False,True,21650
161/bc_002tg_6_26.jpg,bc_002,161,161,0,train,True,,,False,True,54719
161/bc_002tg_6_31.jpg,bc_002,161,161,0,train,True,,,False,True,31312
161/bc_002tg_6_35.jpg,bc_002,161,161,0,train,True,,,False,True,33622
161/bc_002tg_6_78.jpg,bc_002,161,161,0,train,True,,,False,True,11447
161/bc_002tg_7_103.jpg,bc_002,161,161,0,train,True,,,False,True,914
161/bc_002tg_7_52.jpg,bc_002,161,161,0,train,True,,,False,True,42964
161/bc_002tg_8_108.jpg,bc_002,161,161,0,train,True,,,False,True,6619
161/bc_002tg_8_130.jpg,bc_002,161,161,0,train,True,,,False,True,33891
161/bc_002tg_8_134.jpg,bc_002,161,161,0,train,True,,,False,True,21016
161/bc_002tg_8_137.jpg,bc_002,161,161,0,train,True,,,False,True,50853
161/bc_002tg_8_144.jpg,bc_002,161,161,0,train,True,,,False,True,9589
161/bc_002tg_8_192.jpg,bc_002,161,161,0,train,True,,,False,True,27616
161/bc_002tg_8_258.jpg,bc_002,161,161,0,train,True,,,False,True,12511
161/bc_002tg_8_266.jpg,bc_002,161,161,0,train,True,,,False,True,24402
161/bc_002tg_8_64.jpg,bc_002,161,161,0,train,True,,,False,True,15896
161/bc_004sg_3_0.jpg,bc_004,161,161,0,train,True,,,False,True,26789
161/bc_004sg_3_137.jpg,bc_004,161,161,0,train,True,,,False,True,7638
161/bc_004sg_3_24.jpg,bc_004,161,161,0,train,True,,,False,True,13947
161/bc_004sg_3_271.jpg,bc_004,161,161,0,train,True,,,False,True,58076
161/bc_004sg_3_278.jpg,bc_004,161,161,0,train,True,,,False,True,18356
161/bc_004sg_3_299.jpg,bc_004,161,161,0,train,True,,,False,True,28925
161/bc_004sg_3_303.jpg,bc_004,161,161,0,train,True,,,False,True,59534
161/bc_004sg_3_351.jpg,bc_004,161,161,0,train,True,,,False,True,44358
161/bc_004sg_3_378.jpg,bc_004,161,161,0,train,True,,,False,True,43288
161/bc_004sg_3_77.jpg,bc_004,161,161,0,train,True,,,False,True,28998
161/bc_004sg_4_103.jpg,bc_004,161,161,0,train,True,,,False,True,58689
161/bc_004sg_4_122.jpg,bc_004,161,161,0,train,True,,,False,True,47533
161/bc_004sg_4_143.jpg,bc_004,161,161,0,train,True,,,False,True,13940
161/bc_004sg_4_161.jpg,bc_004,161,161,0,train,True,,,False,True,13625
161/bc_004sg_4_177.jpg,bc_004,161,161,0,train,True,,,False,True,47204
161/bc_004sg_4_62.jpg,bc_004,161,161,0,train,True,,,False,True,4575
161/bc_004sg_4_84.jpg,bc_004,161,161,0,train,True,,,False,True,26228
161/bc_004sg_6_38.jpg,bc_004,161,161,0,train,True,,,False,True,40604
161/bc_004sg_6_44.jpg,bc_004,161,161,0,train,True,,,False,True,56782
161/bc_004tg_3_0.jpg,bc_004,161,161,0,train,True,,,False,True,33110
161/bc_004tg_3_150.jpg,bc_004,161,161,0,train,True,,,False,True,57597
161/bc_004tg_3_25.jpg,bc_004,161,161,0,train,True,,,False,True,32657
161/bc_004tg_3_290.jpg,bc_004,161,161,0,train,True,,,False,True,8898
161/bc_004tg_3_296.jpg,bc_004,161,161,0,train,True,,,False,True,24145
161/bc_004tg_3_319.jpg,bc_004,161,161,0,train,True,,,False,True,510
161/bc_004tg_3_323.jpg,bc_004,161,161,0,train,True,,,False,True,20368
161/bc_004tg_3_376.jpg,bc_004,161,161,0,train,True,,,False,True,43900
161/bc_004tg_3_405.jpg,bc_004,161,161,0,train,True,,,False,True,778
161/bc_004tg_3_88.jpg,bc_004,161,161,0,train,True,,,False,True,16493
161/bc_004tg_4_115.jpg,bc_004,161,161,0,train,True,,,False,True,6400
161/bc_004tg_4_137.jpg,bc_004,161,161,0,train,True,,,False,True,19215
161/bc_004tg_4_160.jpg,bc_004,161,161,0,train,True,,,False,True,30109
161/bc_004tg_4_188.jpg,bc_004,161,161,0,train,True,,,False,True,54633
161/bc_004tg_4_208.jpg,bc_004,161,161,0,train,True,,,False,True,38265
161/bc_004tg_4_70.jpg,bc_004,161,161,0,train,True,,,False,True,10582
161/bc_004tg_4_92.jpg,bc_004,161,161,0,train,True,,,False,True,4406
161/bc_004tg_5_23.jpg,bc_004,161,161,0,train,True,,,False,True,2455
161/bc_004tg_5_36.jpg,bc_004,161,161,0,train,True,,,False,True,6750
161/bc_004tg_6_39.jpg,bc_004,161,161,0,train,True,,,False,True,2341
161/bc_004tg_6_45.jpg,bc_004,161,161,0,train,True,,,False,True,30507
161/bc_005sg_4_106.jpg,bc_005,161,161,0,train,True,,,False,True,27235
161/bc_005sg_4_168.jpg,bc_005,161,161,0,train,True,,,False,True,6970
161/bc_005sg_4_192.jpg,bc_005,161,161,0,train,True,,,False,True,16091
161/bc_005sg_4_199.jpg,bc_005,161,161,0,train,True,,,False,True,44530
161/bc_005sg_4_207.jpg,bc_005,161,161,0,train,True,,,False,True,27633
161/bc_005sg_4_209.jpg,bc_005,161,161,0,train,True,,,False,True,53432
161/bc_005sg_4_226.jpg,bc_005,161,161,0,train,True,,,False,True,17141
161/bc_005sg_4_292.jpg,bc_005,161,161,0,train,True,,,False,True,36192
161/bc_005sg_4_311.jpg,bc_005,161,161,0,train,True,,,False,True,5207
161/bc_005sg_4_316.jpg,bc_005,161,161,0,train,True,,,False,True,36099
161/bc_005sg_4_336.jpg,bc_005,161,161,0,train,True,,,False,True,2590
161/bc_005sg_4_349.jpg,bc_005,161,161,0,train,True,,,False,True,27017
161/bc_005sg_4_365.jpg,bc_005,161,161,0,train,True,,,False,True,4329
161/bc_005sg_4_386.jpg,bc_005,161,161,0,train,True,,,False,True,56569
161/bc_005sg_4_392.jpg,bc_005,161,161,0,train,True,,,False,True,50537
161/bc_005sg_4_416.jpg,bc_005,161,161,0,train,True,,,False,True,47846
161/bc_005sg_4_433.jpg,bc_005,161,161,0,train,True,,,False,True,1814
161/bc_005sg_4_443.jpg,bc_005,161,161,0,train,True,,,False,True,50480
161/bc_005sg_4_56.jpg,bc_005,161,161,0,train,True,,,False,True,39559
161/bc_005sg_4_58.jpg,bc_005,161,161,0,train,True,,,False,True,17663
161/bc_005sg_8_107.jpg,bc_005,161,161,0,train,True,,,False,True,23222
161/bc_005sg_8_23.jpg,bc_005,161,161,0,train,True,,,False,True,46725
161/bc_005sg_8_7.jpg,bc_005,161,161,0,train,True,,,False,True,9595
161/bc_005sg_8_71.jpg,bc_005,161,161,0,train,True,,,False,True,43518
161/bc_005tg_4_144.jpg,bc_005,161,161,0,train,True,,,False,True,29255
161/bc_005tg_4_224.jpg,bc_005,161,161,0,train,True,,,False,True,52762
161/bc_005tg_4_251.jpg,bc_005,161,161,0,train,True,,,False,True,7254
161/bc_005tg_4_258.jpg,bc_005,161,161,0,train,True,,,False,True,26580
161/bc_005tg_4_267.jpg,bc_005,161,161,0,train,True,,,False,True,11760
161/bc_005tg_4_269.jpg,bc_005,161,161,0,train,True,,,False,True,32392
161/bc_005tg_4_286.jpg,bc_005,161,161,0,train,True,,,False,True,41278
161/bc_005tg_4_361.jpg,bc_005,161,161,0,train,True,,,False,True,13986
161/bc_005tg_4_385.jpg,bc_005,161,161,0,train,True,,,False,True,1325
161/bc_005tg_4_390.jpg,bc_005,161,161,0,train,True,,,False,True,50935
161/bc_005tg_4_414.jpg,bc_005,161,161,0,train,True,,,False,True,19776
161/bc_005tg_4_430.jpg,bc_005,161,161,0,train,True,,,False,True,58741
161/bc_005tg_4_447.jpg,bc_005,161,161,0,train,True,,,False,True,23088
161/bc_005tg_4_483.jpg,bc_005,161,161,0,train,True,,,False,True,59820
161/bc_005tg_4_489.jpg,bc_005,161,161,0,train,True,,,False,True,32756
161/bc_005tg_4_78.jpg,bc_005,161,161,0,train,True,,,False,True,8999
161/bc_005tg_4_82.jpg,bc_005,161,161,0,train,True,,,False,True,45668
161/bc_005tg_7_138.jpg,bc_005,161,161,0,train,True,,,False,True,14647
161/bc_005tg_7_182.jpg,bc_005,161,161,0,train,True,,,False,True,45928
161/bc_005tg_7_29.jpg,bc_005,161,161,0,train,True,,,False,True,45929
161/bc_005tg_7_49.jpg,bc_005,161,161,0,train,True,,,False,True,41550
161/bc_006sg_3_106.jpg,bc_006,161,161,0,train,True,,,False,True,36485
161/bc_006sg_3_262.jpg,bc_006,161,161,0,train,True,,,False,True,11881
161/bc_006sg_3_27.jpg,bc_006,161,161,0,train,True,,,False,True,47010
161/bc_006sg_3_273.jpg,bc_006,161,161,0,train,True,,,False,True,3
161/bc_006sg_3_279.jpg,bc_006,161,161,0,train,True,,,False,True,14965
161/bc_006sg_3_291.jpg,bc_006,161,161,0,train,True,,,False,True,33151
161/bc_006sg_3_35.jpg,bc_006,161,161,0,train,True,,,False,True,39670
161/bc_006sg_3_380.jpg,bc_006,161,161,0,train,True,,,False,True,41979
161/bc_006sg_3_468.jpg,bc_006,161,161,0,train,True,,,False,True,22889
161/bc_006sg_3_52.jpg,bc_006,161,161,0,train,True,,,False,True,46217
161/bc_006sg_3_63.jpg,bc_006,161,161,0,train,True,,,False,True,6759
161/bc_006sg_3_67.jpg,bc_006,161,161,0,train,True,,,False,True,54551
161/bc_006sg_3_78.jpg,bc_006,161,161,0,train,True,,,False,True,36060
161/bc_006sg_6_0.jpg,bc_006,161,161,0,train,True,,,False,True,27300
161/bc_006sg_6_205.jpg,bc_006,161,161,0,train,True,,,False,True,26220
161/bc_006sg_6_250.jpg,bc_006,161,161,0,train,True,,,False,True,49575
161/bc_006sg_6_281.jpg,bc_006,161,161,0,train,True,,,False,True,2296
161/bc_006tg_2_17.jpg,bc_006,161,161,0,train,True,,,False,True,12435
161/bc_006tg_2_6.jpg,bc_006,161,161,0,train,True,,,False,True,58613
161/bc_006tg_3_104.jpg,bc_006,161,161,0,train,True,,,False,True,55726
161/bc_006tg_3_118.jpg,bc_006,161,161,0,train,True,,,False,True,35126
161/bc_006tg_3_160.jpg,bc_006,161,161,0,train,True,,,False,True,30736
161/bc_006tg_3_360.jpg,bc_006,161,161,0,train,True,,,False,True,40962
161/bc_006tg_3_371.jpg,bc_006,161,161,0,train,True,,,False,True,40714
161/bc_006tg_3_378.jpg,bc_006,161,161,0,train,True,,,False,True,28642
161/bc_006tg_3_389.jpg,bc_006,161,161,0,train,True,,,False,True,6955
161/bc_006tg_3_51.jpg,bc_006,161,161,0,train,True,,,False,True,24139
161/bc_006tg_3_61.jpg,bc_006,161,161,0,train,True,,,False,True,40038
161/bc_006tg_3_83.jpg,bc_006,161,161,0,train,True,,,False,True,2648
161/bc_006tg_3_99.jpg,bc_006,161,161,0,train,True,,,False,True,26490
161/bc_006tg_6_0.jpg,bc_006,161,161,0,train,True,,,False,True,14573
161/bc_006tg_6_280.jpg,bc_006,161,161,0,train,True,,,False,True,12001
161/bc_006tg_6_332.jpg,bc_006,161,161,0,train,True,,,False,True,8265
161/bc_006tg_6_374.jpg,bc_006,161,161,0,train,True,,,False,True,20056
161/bc_007sg_2_14.jpg,bc_007,161,161,0,train,True,,,False,True,26204
161/bc_007sg_2_5.jpg,bc_007,161,161,0,train,True,,,False,True,51369
161/bc_007sg_3_123.jpg,bc_007,161,161,0,train,True,,,False,True,19886
161/bc_007sg_3_161.jpg,bc_007,161,161,0,train,True,,,False,True,51310
161/bc_007sg_3_17.jpg,bc_007,161,161,0,train,True,,,False,True,849
161/bc_007sg_3_174.jpg,bc_007,161,161,0,train,True,,,False,True,32088
161/bc_007sg_3_25.jpg,bc_007,161,161,0,train,True,,,False,True,40080
161/bc_007sg_3_68.jpg,bc_007,161,161,0,train,True,,,False,True,14021
161/bc_007sg_3_7.jpg,bc_007,161,161,0,train,True,,,False,True,59302
161/bc_007sg_3_97.jpg,bc_007,161,161,0,train,True,,,False,True,41495
161/bc_007sg_5_114.jpg,bc_007,161,161,0,train,True,,,False,True,12624
161/bc_007sg_5_129.jpg,bc_007,161,161,0,train,True,,,False,True,52027
161/bc_007sg_5_163.jpg,bc_007,161,161,0,train,True,,,False,True,58336
161/bc_007sg_5_166.jpg,bc_007,161,161,0,train,True,,,False,True,10221
161/bc_007sg_5_188.jpg,bc_007,161,161,0,train,True,,,False,True,35818
161/bc_007sg_5_196.jpg,bc_007,161,161,0,train,True,,,False,True,6526
161/bc_007sg_5_198.jpg,bc_007,161,161,0,train,True,,,False,True,1102
161/bc_007sg_5_23.jpg,bc_007,161,161,0,train,True,,,False,True,10630
161/bc_007sg_5_237.jpg,bc_007,161,161,0,train,True,,,False,True,29130
161/bc_007sg_5_249.jpg,bc_007,161,161,0,train,True,,,False,True,16639
161/bc_007sg_5_262.jpg,bc_007,161,161,0,train,True,,,False,True,32325
161/bc_007sg_5_265.jpg,bc_007,161,161,0,train,True,,,False,True,48999
161/bc_007sg_5_273.jpg,bc_007,161,161,0,train,True,,,False,True,42790
161/bc_007sg_5_285.jpg,bc_007,161,161,0,train,True,,,False,True,46160
161/bc_007sg_5_290.jpg,bc_007,161,161,0,train,True,,,False,True,38766
161/bc_007sg_5_3.jpg,bc_007,161,161,0,train,True,,,False,True,33200
161/bc_007sg_5_42.jpg,bc_007,161,161,0,train,True,,,False,True,32653
161/bc_007sg_5_65.jpg,bc_007,161,161,0,train,True,,,False,True,58725
161/bc_007sg_5_88.jpg,bc_007,161,161,0,train,True,,,False,True,37952
161/bc_007sg_5_94.jpg,bc_007,161,161,0,train,True,,,False,True,3355
161/bc_007sg_5_96.jpg,bc_007,161,161,0,train,True,,,False,True,49354
161/bc_007sg_5_98.jpg,bc_007,161,161,0,train,True,,,False,True,39331
161/bc_007sg_6_1.jpg,bc_007,161,161,0,train,True,,,False,True,9109
161/bc_007sg_6_122.jpg,bc_007,161,161,0,train,True,,,False,True,11018
161/bc_007sg_6_14.jpg,bc_007,161,161,0,train,True,,,False,True,3610
161/bc_007sg_6_199.jpg,bc_007,161,161,0,train,True,,,False,True,14900
161/bc_007sg_6_211.jpg,bc_007,161,161,0,train,True,,,False,True,40184
161/bc_007sg_6_239.jpg,bc_007,161,161,0,train,True,,,False,True,31822
161/bc_007sg_6_256.jpg,bc_007,161,161,0,train,True,,,False,True,53536
161/bc_007sg_6_261.jpg,bc_007,161,161,0,train,True,,,False,True,57495
161/bc_007sg_6_275.jpg,bc_007,161,161,0,train,True,,,False,True,4748
161/bc_007sg_6_294.jpg,bc_007,161,161,0,train,True,,,False,True,16541
161/bc_007sg_6_304.jpg,bc_007,161,161,0,train,True,,,False,True,57566
161/bc_007sg_6_316.jpg,bc_007,161,161,0,train,True,,,False,True,3674
161/bc_007sg_6_51.jpg,bc_007,161,161,0,train,True,,,False,True,8128
161/bc_007sg_6_59.jpg,bc_007,161,161,0,train,True,,,False,True,30034
161/bc_007sg_6_86.jpg,bc_007,161,161,0,train,True,,,False,True,57481
161/bc_007sg_6_96.jpg,bc_007,161,161,0,train,True,,,False,True,42552
161/bc_007sg_8_11.jpg,bc_007,161,161,0,train,True,,,False,True,44163
161/bc_007sg_9_101.jpg,bc_007,161,161,0,train,True,,,False,True,41305
161/bc_007sg_9_108.jpg,bc_007,161,161,0,train,True,,,False,True,54069
161/bc_007sg_9_172.jpg,bc_007,161,161,0,train,True,,,False,True,51980
161/bc_007sg_9_179.jpg,bc_007,161,161,0,train,True,,,False,True,56958
161/bc_007sg_9_58.jpg,bc_007,161,161,0,train,True,,,False,True,24945
161/bc_007sg_9_78.jpg,bc_007,161,161,0,train,True,,,False,True,16902
161/bc_007sg_9_96.jpg,bc_007,161,161,0,train,True,,,False,True,19211
161/bc_007tg_2_16.jpg,bc_007,161,161,0,train,True,,,False,True,46480
161/bc_007tg_2_7.jpg,bc_007,161,161,0,train,True,,,False,True,10581
161/bc_007tg_3_119.jpg,bc_007,161,161,0,train,True,,,False,True,20000
161/bc_007tg_3_148.jpg,bc_007,161,161,0,train,True,,,False,True,19025
161/bc_007tg_3_156.jpg,bc_007,161,161,0,train,True,,,False,True,28197
161/bc_007tg_3_19.jpg,bc_007,161,161,0,train,True,,,False,True,38083
161/bc_007tg_3_232.jpg,bc_007,161,161,0,train,True,,,False,True,35154
161/bc_007tg_3_246.jpg,bc_007,161,161,0,train,True,,,False,True,38565
161/bc_007tg_3_27.jpg,bc_007,161,161,0,train,True,,,False,True,39184
161/bc_007tg_3_32.jpg,bc_007,161,161,0,train,True,,,False,True,35065
161/bc_007tg_3_82.jpg,bc_007,161,161,0,train,True,,,False,True,23599
161/bc_007tg_3_9.jpg,bc_007,161,161,0,train,True,,,False,True,6463
161/bc_007tg_5_103.jpg,bc_007,161,161,0,train,True,,,False,True,13558
161/bc_007tg_5_106.jpg,bc_007,161,161,0,train,True,,,False,True,59421
161/bc_007tg_5_108.jpg,bc_007,161,161,0,train,True,,,False,True,48647
161/bc_007tg_5_122.jpg,bc_007,161,161,0,train,True,,,False,True,39926
161/bc_007tg_5_143.jpg,bc_007,161,161,0,train,True,,,False,True,49277
161/bc_007tg_5_174.jpg,bc_007,161,161,0,train,True,,,False,True,25616
161/bc_007tg_5_197.jpg,bc_007,161,161,0,train,True,,,False,True,44342
161/bc_007tg_5_206.jpg,bc_007,161,161,0,train,True,,,False,True,25941
161/bc_007tg_5_208.jpg,bc_007,161,161,0,train,True,,,False,True,17448
161/bc_007tg_5_21.jpg,bc_007,161,161,0,train,True,,,False,True,3971
161/bc_007tg_5_235.jpg,bc_007,161,161,0,train,True,,,False,True,32449
161/bc_007tg_5_274.jpg,bc_007,161,161,0,train,True,,,False,True,49668
161/bc_007tg_5_286.jpg,bc_007,161,161,0,train,True,,,False,True,36053
161/bc_007tg_5_296.jpg,bc_007,161,161,0,train,True,,,False,True,50142
161/bc_007tg_5_300.jpg,bc_007,161,161,0,train,True,,,False,True,33617
